Identification                                                         WIND            CEILING     VISIBILITY   TEMP     DEWPT    SLP      RHX 
Name                           USAF   NCDC  Date     HrMn I Type  QCP  Dir Q I Spd   Q Hgt   Q I I Visby  Q I Q Temp   Q Dewpt  Q Slp    Q Rhx 
ISEDOR IVERSON                ,720258,04997,20140501,0328,4,FM-15,    ,340,1,N,  4.6,1,00244,1,9,N,011265,1,9,9,   3.0,1,   2.0,1,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0348,4,FM-15,    ,340,1,N,  5.1,1,00244,1,9,N,008047,1,9,9,   3.0,1,   2.0,1,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0408,4,FM-15,    ,350,1,N,  5.1,1,00244,1,9,N,006437,1,9,9,   3.0,1,   2.0,1,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0428,4,FM-15,    ,340,1,N,  4.6,1,00244,1,9,N,016093,1,9,9,   3.0,1,   2.0,1,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0448,4,FM-15,    ,340,1,N,  4.1,1,00244,1,9,N,016093,1,9,9,   3.0,1,   2.0,1,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0508,4,FM-15,    ,340,1,N,  5.1,1,00244,1,9,N,016093,1,9,9,   2.0,1,   2.0,1,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140501,0528,4,FM-15,    ,350,1,N,  4.1,1,00244,1,9,N,016093,1,9,9,   2.0,1,   2.0,1,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140501,0549,4,FM-15,    ,350,1,N,  4.6,1,00244,1,9,N,016093,1,9,9,   2.0,1,   2.0,1,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140501,0608,7,FM-15,    ,350,5,N,  5.1,5,00244,5,M,N,016093,5,N,5,   2.0,5,   2.0,5,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140501,0628,7,FM-15,    ,340,5,N,  6.2,5,00244,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0649,7,FM-15,    ,350,5,N,  4.6,5,00244,5,M,N,016093,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0708,7,FM-15,    ,340,5,N,  4.6,5,00244,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0728,7,FM-15,    ,340,5,N,  5.7,5,00244,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0749,7,FM-15,    ,340,5,N,  6.2,5,00244,5,M,N,016093,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0808,7,FM-15,    ,350,5,N,  4.6,5,00244,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0828,7,FM-15,    ,340,5,N,  4.1,5,00244,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0849,7,FM-15,    ,340,5,N,  4.1,5,00244,5,M,N,016093,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0908,7,FM-15,    ,340,5,N,  4.1,5,00244,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0928,7,FM-15,    ,340,5,N,  4.1,5,00244,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,0949,7,FM-15,    ,340,5,N,  4.6,5,00244,5,M,N,016093,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1008,7,FM-15,    ,340,5,N,  4.6,5,00244,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1028,7,FM-15,    ,350,5,N,  4.6,5,00244,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1048,7,FM-15,    ,340,5,N,  4.6,5,00244,5,M,N,016093,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1108,7,FM-15,    ,340,5,N,  5.1,5,00244,5,M,N,008047,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1128,7,FM-15,    ,340,5,N,  5.7,5,00183,5,M,N,004828,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1149,7,FM-15,    ,340,5,N,  5.1,5,00183,5,M,N,008047,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1208,7,FM-15,    ,330,5,N,  5.7,5,00183,5,M,N,006437,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1228,7,FM-15,    ,330,5,N,  5.7,5,00183,5,M,N,008047,5,N,5,   2.0,5,   2.0,5,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140501,1248,7,FM-15,    ,340,5,N,  4.6,5,00183,5,M,N,008047,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1308,7,FM-15,    ,340,5,N,  5.7,5,00183,5,M,N,011265,5,N,5,   2.0,5,   2.0,5,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140501,1328,7,FM-15,    ,340,5,N,  4.1,5,00183,5,M,N,016093,5,N,5,   2.0,5,   2.0,5,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140501,1348,7,FM-15,    ,350,5,N,  4.6,5,00183,5,M,N,016093,5,N,5,   2.0,C,   2.0,C,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140501,1408,7,FM-15,    ,340,5,N,  5.1,5,00183,5,M,N,016093,5,N,5,   3.0,5,   2.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1428,7,FM-15,    ,340,5,N,  4.6,5,00244,5,M,N,016093,5,N,5,   3.0,5,   2.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1448,7,FM-15,    ,340,5,N,  5.7,5,00244,5,M,N,016093,5,N,5,   3.0,C,   2.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140501,1508,7,FM-15,    ,350,5,N,  5.7,5,00305,5,M,N,016093,5,N,5,   4.0,5,   2.0,5,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140501,1529,7,FM-15,    ,340,5,N,  5.1,5,00305,5,M,N,016093,5,N,5,   4.0,5,   2.0,5,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140501,1548,7,FM-15,    ,340,5,N,  6.2,5,00305,5,M,N,016093,5,N,5,   4.0,C,   2.0,C,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140501,1608,7,FM-15,    ,340,5,N,  5.7,5,00366,5,M,N,016093,5,N,5,   5.0,5,   2.0,5,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140501,1629,7,FM-15,    ,340,5,N,  7.7,5,00366,5,M,N,016093,5,N,5,   5.0,5,   2.0,5,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140501,1648,7,FM-15,    ,330,5,N,  6.7,5,00427,5,M,N,016093,5,N,5,   5.0,C,   2.0,C,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140501,1708,7,FM-15,    ,340,5,N,  6.2,5,00427,5,M,N,016093,5,N,5,   6.0,5,   3.0,5,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140501,1729,7,FM-15,    ,340,5,N,  5.7,5,00488,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,1748,7,FM-15,    ,320,5,N,  7.2,5,00488,5,M,N,016093,5,N,5,   6.0,C,   2.0,C,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,1808,7,FM-15,    ,320,5,N,  7.2,5,00488,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,1829,7,FM-15,    ,320,5,N,  6.2,5,00488,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,1848,7,FM-15,    ,330,5,N,  6.7,5,00488,5,M,N,016093,5,N,5,   6.0,C,   2.0,C,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,1908,7,FM-15,    ,330,5,N,  6.2,5,00488,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,1929,7,FM-15,    ,310,5,N,  5.1,5,00518,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,1948,7,FM-15,    ,330,5,N,  5.7,5,00579,5,M,N,016093,5,N,5,   6.0,C,   2.0,C,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,2008,7,FM-15,    ,310,5,N,  5.7,5,00518,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,2028,7,FM-15,    ,330,5,N,  5.1,5,00518,5,M,N,016093,5,N,5,   7.0,5,   2.0,5,9999.9,9, 70,
ISEDOR IVERSON                ,720258,04997,20140501,2048,7,FM-15,    ,350,5,N,  6.2,5,00610,5,M,N,016093,5,N,5,   7.0,C,   2.0,C,9999.9,9, 70,
ISEDOR IVERSON                ,720258,04997,20140501,2109,7,FM-15,    ,330,5,N,  4.6,5,00671,5,M,N,016093,5,N,5,   7.0,5,   3.0,5,9999.9,9, 76,
ISEDOR IVERSON                ,720258,04997,20140501,2128,7,FM-15,    ,310,5,N,  4.6,5,00671,5,M,N,016093,5,N,5,   7.0,5,   3.0,5,9999.9,9, 76,
ISEDOR IVERSON                ,720258,04997,20140501,2148,7,FM-15,    ,320,5,N,  4.6,5,00732,5,M,N,016093,5,N,5,   7.0,C,   3.0,C,9999.9,9, 76,
ISEDOR IVERSON                ,720258,04997,20140501,2209,7,FM-15,    ,330,5,N,  4.6,5,00671,5,M,N,016093,5,N,5,   7.0,5,   3.0,5,9999.9,9, 76,
ISEDOR IVERSON                ,720258,04997,20140501,2228,7,FM-15,    ,310,5,N,  5.1,5,00671,5,M,N,016093,5,N,5,   7.0,5,   3.0,5,9999.9,9, 76,
ISEDOR IVERSON                ,720258,04997,20140501,2248,7,FM-15,    ,320,5,N,  5.1,5,00610,5,M,N,016093,5,N,5,   6.0,C,   2.0,C,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140501,2309,7,FM-15,    ,320,5,N,  4.6,5,00671,5,M,N,016093,5,N,5,   7.0,5,   3.0,5,9999.9,9, 76,
ISEDOR IVERSON                ,720258,04997,20140501,2328,7,FM-15,    ,320,5,N,  5.1,5,00610,5,M,N,016093,5,N,5,   7.0,5,   3.0,5,9999.9,9, 76,
ISEDOR IVERSON                ,720258,04997,20140501,2348,7,FM-15,    ,320,5,N,  4.6,5,00671,5,M,N,016093,5,N,5,   6.0,C,   2.0,C,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140502,0008,7,FM-15,    ,310,5,N,  3.1,5,00732,5,M,N,016093,5,N,5,   7.0,5,   2.0,5,9999.9,9, 70,
ISEDOR IVERSON                ,720258,04997,20140502,0028,7,FM-15,    ,320,5,N,  4.1,5,00732,5,M,N,016093,5,N,5,   7.0,5,   2.0,5,9999.9,9, 70,
ISEDOR IVERSON                ,720258,04997,20140502,0049,7,FM-15,    ,310,5,N,  2.6,5,00853,5,M,N,016093,5,N,5,   7.0,C,   2.0,C,9999.9,9, 70,
ISEDOR IVERSON                ,720258,04997,20140502,0108,7,FM-15,    ,290,5,N,  2.6,5,00853,5,M,N,016093,5,N,5,   7.0,5,   2.0,5,9999.9,9, 70,
ISEDOR IVERSON                ,720258,04997,20140502,0128,7,FM-15,    ,290,5,N,  2.1,5,00853,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140502,0148,7,FM-15,    ,290,5,N,  1.5,5,00853,5,M,N,016093,5,N,5,   6.0,C,   2.0,C,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140502,0208,7,FM-15,    ,999,9,C,  0.0,5,00914,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140502,0229,7,FM-15,    ,270,5,N,  2.1,5,00975,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140502,0248,7,FM-15,    ,270,5,N,  1.5,5,00975,5,M,N,016093,5,N,5,   6.0,C,   3.0,C,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,0308,7,FM-15,    ,280,5,N,  2.1,5,00975,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140502,0329,7,FM-15,    ,280,5,N,  1.5,5,00975,5,M,N,016093,5,N,5,   6.0,5,   2.0,5,9999.9,9, 75,
ISEDOR IVERSON                ,720258,04997,20140502,0348,7,FM-15,    ,999,9,C,  0.0,5,22000,5,9,N,016093,5,N,5,   5.0,C,   2.0,C,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,0408,7,FM-15,    ,260,5,N,  1.5,5,22000,5,9,N,016093,5,N,5,   5.0,5,   2.0,5,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,0428,7,FM-15,    ,999,9,C,  0.0,5,22000,5,9,N,016093,5,N,5,   5.0,5,   2.0,5,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,0448,7,FM-15,    ,999,9,C,  0.0,5,01280,5,M,N,016093,5,N,5,   5.0,C,   2.0,C,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,0508,7,FM-15,    ,999,9,C,  0.0,5,01341,5,M,N,016093,5,N,5,   5.0,5,   2.0,5,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,0529,7,FM-15,    ,999,9,C,  0.0,5,01341,5,M,N,016093,5,N,5,   5.0,5,   2.0,5,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,0548,7,FM-15,    ,999,9,C,  0.0,5,01341,5,M,N,016093,5,N,5,   5.0,C,   2.0,C,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,0608,7,FM-15,    ,999,9,C,  0.0,5,01341,5,M,N,016093,5,N,5,   5.0,5,   2.0,5,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,0628,7,FM-15,    ,999,9,C,  0.0,5,22000,5,9,N,016093,5,N,5,   3.0,5,   1.0,5,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140502,0648,7,FM-15,    ,999,9,C,  0.0,5,22000,5,9,N,016093,5,N,5,   3.0,C,   2.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,0708,7,FM-15,    ,999,9,C,  0.0,5,22000,5,9,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,0728,7,FM-15,    ,190,5,N,  1.5,5,22000,5,9,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,0748,7,FM-15,    ,999,9,C,  0.0,5,22000,5,9,N,016093,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,0808,7,FM-15,    ,999,9,C,  0.0,5,22000,5,9,N,016093,5,N,5,   1.0,5,   1.0,5,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140502,0828,7,FM-15,    ,999,9,C,  0.0,5,22000,5,9,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,0848,7,FM-15,    ,999,9,C,  0.0,5,03658,5,M,N,016093,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,0909,7,FM-15,    ,999,9,C,  0.0,5,22000,5,9,N,016093,5,N,5,   1.0,5,   1.0,5,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140502,0928,7,FM-15,    ,190,5,N,  1.5,5,22000,5,9,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,0948,7,FM-15,    ,190,5,N,  1.5,5,03658,5,M,N,016093,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1009,7,FM-15,    ,999,9,C,  0.0,5,03658,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1028,7,FM-15,    ,190,5,N,  1.5,5,03353,5,M,N,016093,5,N,5,   2.0,5,   2.0,5,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140502,1048,7,FM-15,    ,190,5,N,  1.5,5,03353,5,M,N,016093,5,N,5,   2.0,C,   1.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1109,7,FM-15,    ,170,5,N,  1.5,5,03048,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1128,7,FM-15,    ,999,9,C,  0.0,5,03048,5,M,N,016093,5,N,5,   2.0,5,   1.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1148,7,FM-15,    ,999,9,C,  0.0,5,03048,5,M,N,016093,5,N,5,   2.0,C,   2.0,C,9999.9,9,100,
ISEDOR IVERSON                ,720258,04997,20140502,1208,7,FM-15,    ,999,9,C,  0.0,5,03048,5,M,N,016093,5,N,5,   3.0,5,   2.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1228,7,FM-15,    ,190,5,N,  1.5,5,02134,5,M,N,016093,5,N,5,   3.0,5,   2.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1248,7,FM-15,    ,210,5,N,  1.5,5,01676,5,M,N,016093,5,N,5,   3.0,C,   2.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1308,7,FM-15,    ,230,5,N,  2.6,5,01280,5,M,N,016093,5,N,5,   4.0,5,   2.0,5,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140502,1329,7,FM-15,    ,280,5,N,  2.6,5,00975,5,M,N,011265,5,N,5,   5.0,5,   3.0,5,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140502,1348,7,FM-15,    ,250,5,N,  2.1,5,00792,5,M,N,016093,5,N,5,   5.0,C,   3.0,C,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140502,1408,7,FM-15,    ,999,9,C,  0.0,5,01006,5,M,N,016093,5,N,5,   5.0,5,   3.0,5,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140502,1429,7,FM-15,    ,210,5,N,  2.1,5,00884,5,M,N,011265,5,N,5,   5.0,5,   3.0,5,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140502,1448,7,FM-15,    ,999,9,C,  0.0,5,00853,5,M,N,016093,5,N,5,   5.0,C,   3.0,C,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140502,1508,7,FM-15,    ,080,5,N,  2.6,5,01128,5,M,N,016093,5,N,5,   6.0,5,   5.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1529,7,FM-15,    ,080,5,N,  2.6,5,02134,5,M,N,016093,5,N,5,   6.0,5,   5.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1548,7,FM-15,    ,080,5,N,  3.1,5,02134,5,M,N,016093,5,N,5,   6.0,C,   5.0,C,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1608,7,FM-15,    ,080,5,N,  2.6,5,01829,5,M,N,016093,5,N,5,   6.0,5,   5.0,5,9999.9,9, 93,
ISEDOR IVERSON                ,720258,04997,20140502,1628,7,FM-15,    ,080,5,N,  3.1,5,01829,5,M,N,016093,5,N,5,   7.0,5,   5.0,5,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140502,1648,7,FM-15,    ,090,5,N,  3.6,5,02134,5,M,N,016093,5,N,5,   7.0,C,   5.0,C,9999.9,9, 87,
ISEDOR IVERSON                ,720258,04997,20140502,1708,7,FM-15,    ,080,5,N,  3.6,5,01981,5,M,N,016093,5,N,5,   8.0,5,   5.0,5,9999.9,9, 81,
ISEDOR IVERSON                ,720258,04997,20140502,1728,7,FM-15,    ,100,5,N,  2.6,5,02286,5,M,N,016093,5,N,5,   9.0,5,   5.0,5,9999.9,9, 76,
ISEDOR IVERSON                ,720258,04997,20140502,1748,7,FM-15,    ,130,5,N,  3.6,5,01829,5,M,N,016093,5,N,5,  10.0,C,   5.0,C,9999.9,9, 71,
ISEDOR IVERSON                ,720258,04997,20140502,1808,7,FM-15,    ,140,5,N,  2.1,5,01829,5,M,N,016093,5,N,5,  10.0,5,   5.0,5,9999.9,9, 71,
ISEDOR IVERSON                ,720258,04997,20140502,1829,7,FM-15,    ,150,5,N,  3.1,5,01829,5,M,N,016093,5,N,5,  10.0,5,   5.0,5,9999.9,9, 71,
ISEDOR IVERSON                ,720258,04997,20140502,1848,7,FM-15,    ,130,5,N,  2.1,5,02134,5,M,N,016093,5,N,5,  11.0,C,   5.0,C,9999.9,9, 66,
ISEDOR IVERSON                ,720258,04997,20140502,1908,7,FM-15,    ,180,5,N,  2.1,5,02134,5,M,N,016093,5,N,5,  11.0,5,   4.0,5,9999.9,9, 62,
ISEDOR IVERSON                ,720258,04997,20140502,1928,7,FM-15,    ,170,5,N,  1.5,5,02134,5,M,N,016093,5,N,5,  11.0,5,   3.0,5,9999.9,9, 58,
ISEDOR IVERSON                ,720258,04997,20140502,1948,7,FM-15,    ,200,5,N,  2.6,5,01280,5,M,N,016093,5,N,5,  11.0,C,   3.0,C,9999.9,9, 58,
ISEDOR IVERSON                ,720258,04997,20140502,2009,7,FM-15,    ,999,9,C,  0.0,5,02134,5,M,N,016093,5,N,5,  12.0,5,   4.0,5,9999.9,9, 58,
ISEDOR IVERSON                ,720258,04997,20140502,2028,7,FM-15,    ,260,5,N,  2.1,5,01006,5,M,N,016093,5,N,5,  11.0,5,   3.0,5,9999.9,9, 58,
ISEDOR IVERSON                ,720258,04997,20140502,2048,7,FM-15,    ,210,5,N,  3.1,5,01219,5,M,N,016093,5,N,5,  11.0,C,   3.0,C,9999.9,9, 58,
ISEDOR IVERSON                ,720258,04997,20140502,2109,7,FM-15,    ,200,5,N,  2.1,5,01372,5,M,N,016093,5,N,5,  11.0,5,   3.0,5,9999.9,9, 58,
ISEDOR IVERSON                ,720258,04997,20140502,2128,7,FM-15,    ,200,5,N,  3.1,5,01463,5,M,N,016093,5,N,5,  11.0,5,   4.0,5,9999.9,9, 62,
ISEDOR IVERSON                ,720258,04997,20140502,2148,7,FM-15,    ,240,5,N,  2.1,5,02896,5,M,N,016093,5,N,5,  12.0,C,   3.0,C,9999.9,9, 54,
ISEDOR IVERSON                ,720258,04997,20140502,2208,7,FM-15,    ,230,5,N,  3.1,5,01463,5,M,N,016093,5,N,5,  11.0,5,   3.0,5,9999.9,9, 58,
ISEDOR IVERSON                ,720258,04997,20140502,2228,7,FM-15,    ,220,5,N,  2.6,5,01463,5,M,N,016093,5,N,5,  11.0,5,   4.0,5,9999.9,9, 62,
ISEDOR IVERSON                ,720258,04997,20140502,2248,7,FM-15,    ,240,5,N,  2.1,5,01402,5,M,N,016093,5,N,5,  11.0,C,   4.0,C,9999.9,9, 62,
ISEDOR IVERSON                ,720258,04997,20140502,2308,7,FM-15,    ,250,5,N,  1.5,5,01280,5,M,N,016093,5,N,5,  11.0,5,   5.0,5,9999.9,9, 66,
ISEDOR IVERSON                ,720258,04997,20140502,2328,7,FM-15,    ,250,5,N,  3.1,5,22000,5,9,N,016093,5,N,5,  12.0,5,   5.0,5,9999.9,9, 62,
ISEDOR IVERSON                ,720258,04997,20140502,2348,7,FM-15,    ,300,5,N,  3.1,5,01981,5,M,N,016093,5,N,5,  12.0,C,   4.0,C,9999.9,9, 58,
ISEDOR IVERSON                ,720258,04997,20140503,0008,7,FM-15,    ,300,5,N,  8.2,5,22000,5,9,N,016093,5,N,5,  11.0,5,   2.0,5,9999.9,9, 54,
ISEDOR IVERSON                ,720258,04997,20140503,0028,7,FM-15,    ,300,5,N,  6.7,5,22000,5,9,N,016093,5,N,5,  11.0,5,   1.0,5,9999.9,9, 50,
ISEDOR IVERSON                ,720258,04997,20140503,0048,7,FM-15,    ,310,5,N,  5.1,5,22000,5,9,N,016093,5,N,5,  10.0,C,   1.0,C,9999.9,9, 54,
